8.43293483402445,5.88977146993878
4.90094595259079,6.53617400221926
8.79659222283782,5.95283595402862
2.30983590525955,2.99125255217416
4.26022411851987,6.7643965093774
3.7387873268379,6.07803911624568
5.85288129077459,6.91692926938715
5.1122971896913,8.85096629152944
3.28559633758886,4.08453985419087
1.89375198537967,2.71644966956762
5.17011968336707,6.27968475570434
4.04347744565639,4.42756778497744
6.34221157639529,6.15231027809262
1.07060168274798,2.82591295946243
6.18137670107912,5.08402424588127
7.02725269479832,5.81321325999083
5.59477247170945,6.64722318655775
3.01469297972364,3.91665462027049
3.85563102402897,3.21256979325166
5.73935563326548,8.17440525106533
2.22823110846639,0.0641590734144337
2.52407846368116,4.66665800905126
4.25594327731515,6.63792572282575
5.25492450097143,3.72090927408274
3.88555631707059,6.99999318652162
5.85864752409563,8.41876736577406
3.82006952094532,3.53435609642649
7.38660252531472,5.99591728813732
5.3957179603798,9.15390262462896
2.69532574121147,3.49423138806822
1.80045169702437,1.82781680633951
1.83787095546741,3.61696047968283
4.14202706571693,5.16773286866294
2.1117501387019,3.29253622126018
2.1990563632853,1.93428294633149
10.2292341635236,9.02274724183965
2.63971990140048,2.86608727529481
4.43370207588569,6.31727835013307
6.83238602236637,4.40924023816726
5.94830669628888,8.26426644262094
5.27943140769918,5.89111614536512
11.3921767914083,7.286609164982
4.81002662954321,3.35892340427561
5.42187374397911,8.15468335982282
5.9899991669377,6.60743167676944
6.14019457704849,8.76505680890719
4.37109729289118,7.08336086732117
3.77988012085429,1.39339183208359
6.96469297670598,5.47278395898566
3.45614798548509,2.82034200048814
8.48073012234316,6.78672247968105
6.31270251900669,4.87950644554654
4.6970378998746,7.53399837648539
4.07100741257259,5.9703878339787
4.81825824896801,7.7794586269586
4.86922085375856,8.46574509294937
4.54130573174484,7.70151249130173
3.35234956508576,2.85747828122457
1.92866116225602,1.89115855945185
2.19470102568383,5.47848486867334
2.67716911735496,4.73792608967895
3.22629180282493,3.62128654041535
5.74326164357264,8.68354286439564
2.50759989692626,3.76760804723284
3.75904316056643,3.44944446611636
1.95939756359441,5.61647021171419
6.11656967386057,4.99497760553281
3.59879828678059,4.66443541795754
5.07048249297206,7.07566638685947
5.01004039868507,4.45034854435028
4.06530600015339,6.23507837570114
3.92961665438424,5.70716551024536
2.16074768491091,2.99214341489821
2.43286572840392,2.49175701714542
2.639248751917,4.03215968049867
6.21745606524421,5.24982400611599
2.46893429607216,0.887910327947472
4.34175906103128,6.16001164846173
3.2398765540436,4.92375787332951
6.84935258743848,6.72271439605886
4.77002897919701,6.55680209096598
7.29507568789543,7.3363012662684
4.7753544695025,5.0831411953144
2.11989313038528,4.7904316443463
4.10950692288432,3.56345109416164
2.23135514148134,2.43137207124596
6.51239692745887,5.65302158318319
8.56249565995888,9.63786379930178
4.22230650746985,6.68477758107868
1.22788834739602,2.34446982383555
4.32525417468599,6.60651092201485
5.52736590645863,5.5940374021224
7.31087754935223,7.81805757762866
4.69976011302876,4.10401361678009
