6.10761220641906,9.40014442483602,0
3.80484685442923,4.40461035015937,0
4.94233625884437,8.01670544484027,0
3.95284175200363,5.62237234651785,0
5.10599151094302,8.7359212056384,0
3.38187425369435,5.52642542218629,0
4.0814549568438,6.46735677099643,0
3.58442860136517,4.58886148266881,0
4.78151185605419,6.77222702055635,0
4.11378811863759,4.74684144335313,0
3.53062032078475,4.30981652596842,0
3.04247226449692,5.11364031153682,0
2.2406266452748,2.37881790349491,0
4.06663375498884,6.82866726629842,0
5.10024684777896,8.83934418821609,0
6.25023284835531,10.175976845374,0
4.50846158778932,5.492699944317,0
3.20418036709841,6.22224323213644,0
4.02465888566577,5.45014118544775,0
4.52233343140921,5.45042393158888,0
2.93009223960343,3.67633642485321,0
4.15147891491374,6.48451638729744,0
3.42853314752003,5.57812351591554,0
3.64037727496727,6.03332401144954,0
4.08349590420383,5.92065423029253,0
3.76534152805337,5.96637892675588,0
3.18442348170932,4.60029005393194,0
2.82502073724637,4.60388966470649,0
3.37357752331627,4.94814306662245,0
3.10616067898863,4.20791052605363,0
4.63463041915896,6.86657592482399,0
3.60257578855571,5.74046181809331,0
4.70191774674364,8.56307436229927,0
4.68270912981274,7.32577542902618,0
3.66519808249202,4.44697892641746,0
1.95503461143972,3.04805306128406,0
4.79686092548746,7.52633429753718,0
4.20282587180495,6.90583731527168,0
4.19209077584639,5.70608924407838,0
6.03373365373328,8.34408104760418,0
2.69430320794207,4.71327869070714,0
5.65562635824781,7.5369170604136,0
2.96919078795786,4.32087932955053,0
2.69374084989416,4.28099167204315,0
2.84861541552469,5.07886039575579,0
4.68967455408756,7.34998288694508,0
3.12203910925887,3.59815221911495,0
4.74746674104306,6.09873351221889,0
4.10370226161246,6.6471960076093,0
3.19624264185801,4.25428902710885,0
4.73750652044128,7.42907366959522,0
4.99648273226177,8.18310249005702,0
5.37091819991947,8.65128064483041,0
2.19125579557976,4.44026048680522,0
3.20968534893073,3.7019246619777,0
4.0942295450405,7.5810185022846,0
2.78406345031409,3.36771176151895,0
5.26146106409354,7.87396331979631,0
3.91588508851039,6.01802381662498,0
3.50848043336193,6.62661646355449,0
4.11196377729153,6.56621172423401,0
3.34688118697176,4.95015994229987,0
4.70473347635863,5.67841407375614,0
3.31244805342321,4.55045013351615,0
3.70121617664814,6.64852593146097,0
4.55560898095418,7.01081565251216,0
3.43946542801478,3.83203855765334,0
3.04795353987588,5.03090918393202,0
3.63566062978707,6.00637776381225,0
3.50463024388145,5.68822665972776,0
3.73630583133252,3.73298157109429,0
4.24136377628306,6.34882033457337,0
3.24860783447127,5.20740292019486,0
4.7332023131258,6.19102476625923,0
4.70122482940066,6.41474459636025,0
3.627279563895,4.73774285563414,0
4.33042693556932,4.80220924427801,0
3.82435612766391,5.64089490415067,0
4.53558016845726,7.88521205496522,0
3.63745663640459,5.0754286641122,0
4.38476310135665,6.24028123771527,0
4.22833970010837,6.97662353093376,0
4.49492359589546,8.16095365587173,0
3.30845450243761,6.00028701920953,0
2.51387533223582,2.54042432169182,0
4.16166880404282,4.47395064985985,0
4.2442085060322,7.03615986768735,0
2.33654596589688,3.5658890586654,0
4.77678235516503,6.26162614870589,0
5.14429298283036,8.63777330048309,0
3.47102357414358,5.56251411678049,0
3.04287108519129,3.33514153858837,0
3.43638875516207,6.12556732069012,0
3.0417200884557,5.31732856384998,0
3.48910113503223,4.95349242005746,0
4.20581153873604,7.97324097809181,0
3.92831375787614,4.57280273598853,0
5.25049654179611,7.70446036696878,0
3.29011344277823,5.03860747857521,0
2.71488415440098,4.28289395933975,0
3.73361992616512,4.05621378229963,0
5.07527420596057,5.85267097247229,0
5.15634212019057,6.67841435087957,0
2.6371926159922,4.05110714093344,0
3.05033428831709,4.66420982014214,0
5.16159458892357,8.47120454772487,0
4.92327536729202,8.81428348414595,0
2.40140688920584,2.52461142615045,0
2.19748252239698,3.2557835524029,0
4.92342516241165,8.40662970632714,0
3.60262348951817,5.14313672463491,0
2.58499683235264,3.18783538251469,0
4.00844878135519,5.2500159174291,0
5.02421937839853,8.1037252665292,0
5.41719207187279,9.16476872342909,0
1.86159163910472,1.36670751545896,0
5.38787351532584,8.27027862898778,0
4.0174486386937,6.34515032239732,0
3.13976055086667,5.26542395485316,0
4.28619346446968,5.84475135996758,0
4.46307096187583,8.93960359705394,0
3.58503546516268,5.45041506554309,0
4.93069256009371,7.57797385113101,0
4.06425733894558,5.04307682897024,0
5.08098799379381,7.63553464771147,0
5.0854722312229,8.57700331170726,0
4.12165750932643,6.47573422522644,0
5.7233764003895,7.65311504948824,0
4.45282678388573,6.71807663250472,0
3.35330674745092,6.21894218362953,0
4.42106987668808,4.86930513723427,0
3.52794743370268,5.09134998342181,0
4.12495482647568,6.32704293621136,0
3.667563233544,4.96086741191456,0
4.16394950848862,7.00905779879871,0
5.3924142900692,7.98876441607155,0
5.43426308606858,9.48731350893082,0
4.93983310969748,7.44823765412079,0
4.31770098215338,7.52132254947466,0
3.13218907586605,3.89863841825691,0
3.87093182905886,5.87779868912608,0
3.77675253440707,6.04105671704238,0
4.36402423924185,5.5080948959368,0
3.77720216220693,4.63498983130732,0
4.27460975140799,5.04146634934429,0
5.17396136099992,11.2535448202925,0
5.76333002830834,8.61546117453994,0
4.53466620897984,6.42068658736191,0
2.90353009576534,4.94768097573572,0
2.90404106750355,4.32836141362626,0
3.77237450037738,5.85225687581434,0
4.58128902692633,5.82916293169005,0
4.52178609396262,6.58255799336052,0
4.37574264413374,5.76538577702351,0
2.83748372217408,4.39275032225683,0
2.79542002408326,3.81468872490312,0
5.19214112116274,7.15802714219422,0
4.01680667968248,5.66316041441666,0
3.90222759584911,6.71462309171982,0
2.68663744506483,4.56366432501999,0
4.69425366889709,6.61374760864975,0
4.03466005018764,6.42037646242283,0
3.83176732114859,5.41018100935693,0
5.31047332283984,7.76775184881343,0
3.43038764778561,4.65014294112595,0
2.81875081166461,4.0146215842216,0
3.94432613536399,4.63752187673131,0
7.04173496335791,9.84243121801337,0
4.09492874850804,5.31413397040193,0
3.12735600090808,3.61311954699234,0
3.27509161257588,5.61478161014759,0
4.26663763502425,6.39212785381104,0
4.82931595151795,5.59100418807223,0
2.78727989708183,3.48571737750262,0
4.58375529108331,6.15837317292735,0
3.6561279062545,6.49973155686056,0
4.77558693638586,7.6233628573175,0
4.23267896252098,7.45984188581847,0
4.29174054213156,5.52225758857701,0
5.45872993849538,8.08887977723427,0
4.05760262257136,5.09031436128033,0
2.49749262803001,4.69473203086969,0
5.74567696992474,8.25851802300062,0
4.36472490177994,7.11967824768772,0
4.44115291423674,7.25675248860268,0
4.58825207769059,6.46931140682914,0
4.07474466799787,6.78121067808465,0
2.2927330499677,3.32557491266128,0
4.23862642128442,6.16669025533906,0
3.09668430702216,3.61940029641147,0
5.12056637901876,6.22479044835241,0
3.0982377121032,5.4186700366194,0
5.40828347277699,7.49001779404262,0
3.74076665614101,3.31867498314448,0
2.20356830990459,2.99621892033621,0
4.02151645584801,5.44017005965047,0
5.41491557665686,7.70733307024543,0
4.59852172449746,6.6112342820605,0
3.15602683098426,4.57993312671355,0
4.58479733992944,5.23078410971881,0
1.33367774709451,3.93627174794184,0
6.4301973217334,8.13284413625479,0
